,Exp Category,State,Year,Value
7666,Social_Sector_Expenditure,Andhra Pradesh ,0,4265.0
7667,Social_Sector_Expenditure,Andhra Pradesh ,0,5507.0
7668,Social_Sector_Expenditure,Andhra Pradesh ,0,6284.0
7669,Social_Sector_Expenditure,Andhra Pradesh ,0,6759.0
7670,Social_Sector_Expenditure,Andhra Pradesh ,0,8927.0
7671,Social_Sector_Expenditure,Andhra Pradesh ,0,8831.0
7672,Social_Sector_Expenditure,Andhra Pradesh ,0,10006.0
7673,Social_Sector_Expenditure,Andhra Pradesh ,0,10876.0
7674,Social_Sector_Expenditure,Andhra Pradesh ,0,11179.0
7675,Social_Sector_Expenditure,Andhra Pradesh ,0,13367.0
7676,Social_Sector_Expenditure,Andhra Pradesh ,0,13821.0
7677,Social_Sector_Expenditure,Andhra Pradesh ,0,14900.0
7678,Social_Sector_Expenditure,Andhra Pradesh ,0,18654.0
7679,Social_Sector_Expenditure,Andhra Pradesh ,0,24471.0
7680,Social_Sector_Expenditure,Andhra Pradesh ,0,31440.0
7681,Social_Sector_Expenditure,Andhra Pradesh ,0,30280.0
7682,Social_Sector_Expenditure,Andhra Pradesh ,0,39130.0
7683,Social_Sector_Expenditure,Andhra Pradesh ,0,45400.0
7684,Social_Sector_Expenditure,Andhra Pradesh ,0,49440.0
7685,Social_Sector_Expenditure,Andhra Pradesh ,0,53740.0
7686,Social_Sector_Expenditure,Andhra Pradesh ,0,46150.0
7687,Social_Sector_Expenditure,Andhra Pradesh ,0,52450.0
7688,Social_Sector_Expenditure,Arunachal Pradesh,0,0.0
7694,Social_Sector_Expenditure,Arunachal Pradesh,0,78.0
7695,Social_Sector_Expenditure,Arunachal Pradesh,0,102.0
7696,Social_Sector_Expenditure,Arunachal Pradesh,0,113.0
7697,Social_Sector_Expenditure,Arunachal Pradesh,0,126.0
7698,Social_Sector_Expenditure,Arunachal Pradesh,0,128.0
7699,Social_Sector_Expenditure,Arunachal Pradesh,0,137.0
7700,Social_Sector_Expenditure,Arunachal Pradesh,0,172.0
7701,Social_Sector_Expenditure,Arunachal Pradesh,0,198.0
7702,Social_Sector_Expenditure,Arunachal Pradesh,0,217.0
7703,Social_Sector_Expenditure,Arunachal Pradesh,0,263.0
7704,Social_Sector_Expenditure,Arunachal Pradesh,0,317.0
7705,Social_Sector_Expenditure,Arunachal Pradesh,0,334.0
7706,Social_Sector_Expenditure,Arunachal Pradesh,0,332.0
7707,Social_Sector_Expenditure,Arunachal Pradesh,0,372.0
7708,Social_Sector_Expenditure,Arunachal Pradesh,0,325.0
7709,Social_Sector_Expenditure,Arunachal Pradesh,0,449.0
7710,Social_Sector_Expenditure,Arunachal Pradesh,0,421.0
7711,Social_Sector_Expenditure,Arunachal Pradesh,0,620.0
7712,Social_Sector_Expenditure,Arunachal Pradesh,0,650.0
7713,Social_Sector_Expenditure,Arunachal Pradesh,0,742.0
7714,Social_Sector_Expenditure,Arunachal Pradesh,0,843.0
7715,Social_Sector_Expenditure,Arunachal Pradesh,0,953.0
7716,Social_Sector_Expenditure,Arunachal Pradesh,0,1280.0
7717,Social_Sector_Expenditure,Arunachal Pradesh,0,1770.0
7718,Social_Sector_Expenditure,Arunachal Pradesh,0,1570.0
7719,Social_Sector_Expenditure,Arunachal Pradesh,0,2160.0
7720,Social_Sector_Expenditure,Arunachal Pradesh,0,1940.0
7721,Social_Sector_Expenditure,Arunachal Pradesh,0,2550.0
7722,Social_Sector_Expenditure,Arunachal Pradesh,0,4150.0
7723,Social_Sector_Expenditure,Arunachal Pradesh,0,4060.0
7724,Social_Sector_Expenditure,Assam,0,171.0
7725,Social_Sector_Expenditure,Assam,0,176.0
7726,Social_Sector_Expenditure,Assam,0,215.0
7727,Social_Sector_Expenditure,Assam,0,339.0
7728,Social_Sector_Expenditure,Assam,0,382.0
7729,Social_Sector_Expenditure,Assam,0,467.0
7730,Social_Sector_Expenditure,Assam,0,597.0
7731,Social_Sector_Expenditure,Assam,0,681.0
7732,Social_Sector_Expenditure,Assam,0,727.0
7733,Social_Sector_Expenditure,Assam,0,769.0
7734,Social_Sector_Expenditure,Assam,0,932.0
7735,Social_Sector_Expenditure,Assam,0,1113.0
7736,Social_Sector_Expenditure,Assam,0,1138.0
7737,Social_Sector_Expenditure,Assam,0,1397.0
7738,Social_Sector_Expenditure,Assam,0,1538.0
7739,Social_Sector_Expenditure,Assam,0,1815.0
7740,Social_Sector_Expenditure,Assam,0,1708.0
7741,Social_Sector_Expenditure,Assam,0,1892.0
7742,Social_Sector_Expenditure,Assam,0,2151.0
7743,Social_Sector_Expenditure,Assam,0,2640.0
7744,Social_Sector_Expenditure,Assam,0,3077.0
7745,Social_Sector_Expenditure,Assam,0,3035.0
7746,Social_Sector_Expenditure,Assam,0,3233.0
7747,Social_Sector_Expenditure,Assam,0,3709.0
7748,Social_Sector_Expenditure,Assam,0,4775.0
7749,Social_Sector_Expenditure,Assam,0,4452.0
7750,Social_Sector_Expenditure,Assam,0,5220.0
7751,Social_Sector_Expenditure,Assam,0,6056.0
7752,Social_Sector_Expenditure,Assam,0,6760.0
7753,Social_Sector_Expenditure,Assam,0,9160.0
7754,Social_Sector_Expenditure,Assam,0,10240.0
7755,Social_Sector_Expenditure,Assam,0,11190.0
7756,Social_Sector_Expenditure,Assam,0,12300.0
7757,Social_Sector_Expenditure,Assam,0,14510.0
7758,Social_Sector_Expenditure,Assam,0,28280.0
7759,Social_Sector_Expenditure,Assam,0,27810.0
7760,Social_Sector_Expenditure,Bihar,0,452.0
7761,Social_Sector_Expenditure,Bihar,0,598.0
7762,Social_Sector_Expenditure,Bihar,0,673.0
7763,Social_Sector_Expenditure,Bihar,0,677.0
7764,Social_Sector_Expenditure,Bihar,0,758.0
7765,Social_Sector_Expenditure,Bihar,0,1231.0
7766,Social_Sector_Expenditure,Bihar,0,1353.0
7767,Social_Sector_Expenditure,Bihar,0,1431.0
7768,Social_Sector_Expenditure,Bihar,0,1849.0
7769,Social_Sector_Expenditure,Bihar,0,2027.0
7770,Social_Sector_Expenditure,Bihar,0,2381.0
7771,Social_Sector_Expenditure,Bihar,0,3073.0
7772,Social_Sector_Expenditure,Bihar,0,3143.0
7773,Social_Sector_Expenditure,Bihar,0,3434.0
7774,Social_Sector_Expenditure,Bihar,0,3524.0
7775,Social_Sector_Expenditure,Bihar,0,3796.0
7776,Social_Sector_Expenditure,Bihar,0,4014.0
7777,Social_Sector_Expenditure,Bihar,0,4375.0
7778,Social_Sector_Expenditure,Bihar,0,5354.0
7779,Social_Sector_Expenditure,Bihar,0,8338.0
7780,Social_Sector_Expenditure,Bihar,0,7408.0
7781,Social_Sector_Expenditure,Bihar,0,5783.0
7782,Social_Sector_Expenditure,Bihar,0,6466.0
7783,Social_Sector_Expenditure,Bihar,0,7023.0
7784,Social_Sector_Expenditure,Bihar,0,6117.0
7785,Social_Sector_Expenditure,Bihar,0,8663.0
7786,Social_Sector_Expenditure,Bihar,0,11127.0
7787,Social_Sector_Expenditure,Bihar,0,13815.0
7788,Social_Sector_Expenditure,Bihar,0,16340.0
7789,Social_Sector_Expenditure,Bihar,0,17870.0
7790,Social_Sector_Expenditure,Bihar,0,19370.0
7791,Social_Sector_Expenditure,Bihar,0,24050.0
7792,Social_Sector_Expenditure,Bihar,0,30740.0
7793,Social_Sector_Expenditure,Bihar,0,34920.0
7794,Social_Sector_Expenditure,Bihar,0,67080.0
7795,Social_Sector_Expenditure,Bihar,0,56140.0
7796,Social_Sector_Expenditure,Chhattisgarh,0,0.0
7816,Social_Sector_Expenditure,Chhattisgarh,0,968.0
7817,Social_Sector_Expenditure,Chhattisgarh,0,2435.0
7818,Social_Sector_Expenditure,Chhattisgarh,0,2820.0
7819,Social_Sector_Expenditure,Chhattisgarh,0,3244.0
7820,Social_Sector_Expenditure,Chhattisgarh,0,3635.0
7821,Social_Sector_Expenditure,Chhattisgarh,0,4295.0
7822,Social_Sector_Expenditure,Chhattisgarh,0,5707.0
7823,Social_Sector_Expenditure,Chhattisgarh,0,6947.0
7824,Social_Sector_Expenditure,Chhattisgarh,0,8870.0
7825,Social_Sector_Expenditure,Chhattisgarh,0,11680.0
7826,Social_Sector_Expenditure,Chhattisgarh,0,11820.0
7827,Social_Sector_Expenditure,Chhattisgarh,0,14810.0
7828,Social_Sector_Expenditure,Chhattisgarh,0,16970.0
7829,Social_Sector_Expenditure,Chhattisgarh,0,21050.0
7830,Social_Sector_Expenditure,Chhattisgarh,0,30350.0
7831,Social_Sector_Expenditure,Chhattisgarh,0,37350.0
7832,Social_Sector_Expenditure,Goa,0,0.0
7838,Social_Sector_Expenditure,Goa,0,91.0
7839,Social_Sector_Expenditure,Goa,0,86.0
7840,Social_Sector_Expenditure,Goa,0,122.0
7841,Social_Sector_Expenditure,Goa,0,136.0
7842,Social_Sector_Expenditure,Goa,0,162.0
7843,Social_Sector_Expenditure,Goa,0,181.0
7844,Social_Sector_Expenditure,Goa,0,192.0
7845,Social_Sector_Expenditure,Goa,0,216.0
7846,Social_Sector_Expenditure,Goa,0,223.0
7847,Social_Sector_Expenditure,Goa,0,257.0
7848,Social_Sector_Expenditure,Goa,0,292.0
7849,Social_Sector_Expenditure,Goa,0,350.0
7850,Social_Sector_Expenditure,Goa,0,415.0
7851,Social_Sector_Expenditure,Goa,0,470.0
7852,Social_Sector_Expenditure,Goa,0,518.0
7853,Social_Sector_Expenditure,Goa,0,543.0
7854,Social_Sector_Expenditure,Goa,0,626.0
7855,Social_Sector_Expenditure,Goa,0,686.0
7856,Social_Sector_Expenditure,Goa,0,798.0
7857,Social_Sector_Expenditure,Goa,0,880.0
7858,Social_Sector_Expenditure,Goa,0,1010.0
7859,Social_Sector_Expenditure,Goa,0,1124.0
7860,Social_Sector_Expenditure,Goa,0,1460.0
7861,Social_Sector_Expenditure,Goa,0,1790.0
7862,Social_Sector_Expenditure,Goa,0,2090.0
7863,Social_Sector_Expenditure,Goa,0,2300.0
7864,Social_Sector_Expenditure,Goa,0,2500.0
7865,Social_Sector_Expenditure,Goa,0,2920.0
7866,Social_Sector_Expenditure,Goa,0,3800.0
7867,Social_Sector_Expenditure,Goa,0,4680.0
7868,Social_Sector_Expenditure,Gujarat,0,406.0
7869,Social_Sector_Expenditure,Gujarat,0,472.0
7870,Social_Sector_Expenditure,Gujarat,0,643.0
7871,Social_Sector_Expenditure,Gujarat,0,669.0
7872,Social_Sector_Expenditure,Gujarat,0,841.0
7873,Social_Sector_Expenditure,Gujarat,0,1046.0
7874,Social_Sector_Expenditure,Gujarat,0,1252.0
7875,Social_Sector_Expenditure,Gujarat,0,1537.0
7876,Social_Sector_Expenditure,Gujarat,0,1590.0
7877,Social_Sector_Expenditure,Gujarat,0,1726.0
7878,Social_Sector_Expenditure,Gujarat,0,1993.0
7879,Social_Sector_Expenditure,Gujarat,0,2344.0
7880,Social_Sector_Expenditure,Gujarat,0,2456.0
7881,Social_Sector_Expenditure,Gujarat,0,2844.0
7882,Social_Sector_Expenditure,Gujarat,0,3273.0
7883,Social_Sector_Expenditure,Gujarat,0,3666.0
7884,Social_Sector_Expenditure,Gujarat,0,4068.0
7885,Social_Sector_Expenditure,Gujarat,0,4953.0
7886,Social_Sector_Expenditure,Gujarat,0,6609.0
7887,Social_Sector_Expenditure,Gujarat,0,7571.0
7888,Social_Sector_Expenditure,Gujarat,0,9681.0
7889,Social_Sector_Expenditure,Gujarat,0,9029.0
7890,Social_Sector_Expenditure,Gujarat,0,8177.0
7891,Social_Sector_Expenditure,Gujarat,0,8992.0
7892,Social_Sector_Expenditure,Gujarat,0,10127.0
7893,Social_Sector_Expenditure,Gujarat,0,10995.0
7894,Social_Sector_Expenditure,Gujarat,0,13104.0
7895,Social_Sector_Expenditure,Gujarat,0,14893.0
7896,Social_Sector_Expenditure,Gujarat,0,18180.0
7897,Social_Sector_Expenditure,Gujarat,0,23170.0
7898,Social_Sector_Expenditure,Gujarat,0,28590.0
7899,Social_Sector_Expenditure,Gujarat,0,30350.0
7900,Social_Sector_Expenditure,Gujarat,0,38060.0
7901,Social_Sector_Expenditure,Gujarat,0,41880.0
7902,Social_Sector_Expenditure,Gujarat,0,51980.0
7903,Social_Sector_Expenditure,Gujarat,0,57900.0
7904,Social_Sector_Expenditure,Haryana,0,137.0
7905,Social_Sector_Expenditure,Haryana,0,173.0
7906,Social_Sector_Expenditure,Haryana,0,235.0
7907,Social_Sector_Expenditure,Haryana,0,242.0
7908,Social_Sector_Expenditure,Haryana,0,281.0
7909,Social_Sector_Expenditure,Haryana,0,369.0
7910,Social_Sector_Expenditure,Haryana,0,360.0
7911,Social_Sector_Expenditure,Haryana,0,488.0
7912,Social_Sector_Expenditure,Haryana,0,650.0
7913,Social_Sector_Expenditure,Haryana,0,695.0
7914,Social_Sector_Expenditure,Haryana,0,776.0
7915,Social_Sector_Expenditure,Haryana,0,781.0
7916,Social_Sector_Expenditure,Haryana,0,955.0
7917,Social_Sector_Expenditure,Haryana,0,1093.0
7918,Social_Sector_Expenditure,Haryana,0,1304.0
7919,Social_Sector_Expenditure,Haryana,0,1698.0
7920,Social_Sector_Expenditure,Haryana,0,1628.0
7921,Social_Sector_Expenditure,Haryana,0,1829.0
7922,Social_Sector_Expenditure,Haryana,0,2474.0
7923,Social_Sector_Expenditure,Haryana,0,2572.0
7924,Social_Sector_Expenditure,Haryana,0,3387.0
7925,Social_Sector_Expenditure,Haryana,0,3675.0
7926,Social_Sector_Expenditure,Haryana,0,2810.0
7927,Social_Sector_Expenditure,Haryana,0,2818.0
7928,Social_Sector_Expenditure,Haryana,0,3497.0
7929,Social_Sector_Expenditure,Haryana,0,4742.0
7930,Social_Sector_Expenditure,Haryana,0,5605.0
7931,Social_Sector_Expenditure,Haryana,0,7343.0
7932,Social_Sector_Expenditure,Haryana,0,9810.0
7933,Social_Sector_Expenditure,Haryana,0,13360.0
7934,Social_Sector_Expenditure,Haryana,0,13640.0
7935,Social_Sector_Expenditure,Haryana,0,16270.0
7936,Social_Sector_Expenditure,Haryana,0,18990.0
7937,Social_Sector_Expenditure,Haryana,0,18100.0
7938,Social_Sector_Expenditure,Haryana,0,26670.0
7939,Social_Sector_Expenditure,Haryana,0,30790.0
7940,Social_Sector_Expenditure,Himachal Pradesh,0,106.0
7941,Social_Sector_Expenditure,Himachal Pradesh,0,113.0
7942,Social_Sector_Expenditure,Himachal Pradesh,0,128.0
7943,Social_Sector_Expenditure,Himachal Pradesh,0,139.0
7944,Social_Sector_Expenditure,Himachal Pradesh,0,156.0
7945,Social_Sector_Expenditure,Himachal Pradesh,0,223.0
7946,Social_Sector_Expenditure,Himachal Pradesh,0,251.0
7947,Social_Sector_Expenditure,Himachal Pradesh,0,322.0
7948,Social_Sector_Expenditure,Himachal Pradesh,0,398.0
7949,Social_Sector_Expenditure,Himachal Pradesh,0,373.0
7950,Social_Sector_Expenditure,Himachal Pradesh,0,444.0
7951,Social_Sector_Expenditure,Himachal Pradesh,0,495.0
7952,Social_Sector_Expenditure,Himachal Pradesh,0,581.0
7953,Social_Sector_Expenditure,Himachal Pradesh,0,621.0
7954,Social_Sector_Expenditure,Himachal Pradesh,0,731.0
7955,Social_Sector_Expenditure,Himachal Pradesh,0,881.0
7956,Social_Sector_Expenditure,Himachal Pradesh,0,994.0
7957,Social_Sector_Expenditure,Himachal Pradesh,0,1242.0
7958,Social_Sector_Expenditure,Himachal Pradesh,0,1553.0
7959,Social_Sector_Expenditure,Himachal Pradesh,0,1701.0
7960,Social_Sector_Expenditure,Himachal Pradesh,0,1963.0
7961,Social_Sector_Expenditure,Himachal Pradesh,0,1912.0
7962,Social_Sector_Expenditure,Himachal Pradesh,0,1973.0
7963,Social_Sector_Expenditure,Himachal Pradesh,0,2348.0
7964,Social_Sector_Expenditure,Himachal Pradesh,0,2328.0
7965,Social_Sector_Expenditure,Himachal Pradesh,0,2804.0
7966,Social_Sector_Expenditure,Himachal Pradesh,0,3334.0
7967,Social_Sector_Expenditure,Himachal Pradesh,0,3736.0
7968,Social_Sector_Expenditure,Himachal Pradesh,0,4570.0
7969,Social_Sector_Expenditure,Himachal Pradesh,0,4910.0
7970,Social_Sector_Expenditure,Himachal Pradesh,0,6020.0
7971,Social_Sector_Expenditure,Himachal Pradesh,0,6000.0
7972,Social_Sector_Expenditure,Himachal Pradesh,0,7100.0
7973,Social_Sector_Expenditure,Himachal Pradesh,0,7890.0
7974,Social_Sector_Expenditure,Himachal Pradesh,0,9560.0
7975,Social_Sector_Expenditure,Himachal Pradesh,0,11320.0
7976,Social_Sector_Expenditure,Jammu & Kashmir,0,125.0
7977,Social_Sector_Expenditure,Jammu & Kashmir,0,134.0
7978,Social_Sector_Expenditure,Jammu & Kashmir,0,149.0
7979,Social_Sector_Expenditure,Jammu & Kashmir,0,179.0
7980,Social_Sector_Expenditure,Jammu & Kashmir,0,215.0
7981,Social_Sector_Expenditure,Jammu & Kashmir,0,273.0
7982,Social_Sector_Expenditure,Jammu & Kashmir,0,338.0
7983,Social_Sector_Expenditure,Jammu & Kashmir,0,460.0
7984,Social_Sector_Expenditure,Jammu & Kashmir,0,458.0
7985,Social_Sector_Expenditure,Jammu & Kashmir,0,514.0
7986,Social_Sector_Expenditure,Jammu & Kashmir,0,600.0
7987,Social_Sector_Expenditure,Jammu & Kashmir,0,732.0
7988,Social_Sector_Expenditure,Jammu & Kashmir,0,887.0
7989,Social_Sector_Expenditure,Jammu & Kashmir,0,901.0
7990,Social_Sector_Expenditure,Jammu & Kashmir,0,1047.0
7991,Social_Sector_Expenditure,Jammu & Kashmir,0,1223.0
7992,Social_Sector_Expenditure,Jammu & Kashmir,0,1393.0
7993,Social_Sector_Expenditure,Jammu & Kashmir,0,1623.0
7994,Social_Sector_Expenditure,Jammu & Kashmir,0,1496.0
7995,Social_Sector_Expenditure,Jammu & Kashmir,0,1726.0
7996,Social_Sector_Expenditure,Jammu & Kashmir,0,2044.0
7997,Social_Sector_Expenditure,Jammu & Kashmir,0,2321.0
7998,Social_Sector_Expenditure,Jammu & Kashmir,0,2518.0
7999,Social_Sector_Expenditure,Jammu & Kashmir,0,2493.0
8000,Social_Sector_Expenditure,Jammu & Kashmir,0,3104.0
8001,Social_Sector_Expenditure,Jammu & Kashmir,0,4030.0
8002,Social_Sector_Expenditure,Jammu & Kashmir,0,4348.0
8003,Social_Sector_Expenditure,Jammu & Kashmir,0,5108.0
8004,Social_Sector_Expenditure,Jammu & Kashmir,0,5610.0
8005,Social_Sector_Expenditure,Jammu & Kashmir,0,6900.0
8006,Social_Sector_Expenditure,Jammu & Kashmir,0,7430.0
8007,Social_Sector_Expenditure,Jammu & Kashmir,0,8740.0
8008,Social_Sector_Expenditure,Jammu & Kashmir,0,9120.0
8009,Social_Sector_Expenditure,Jammu & Kashmir,0,9810.0
8010,Social_Sector_Expenditure,Jammu & Kashmir,0,13540.0
8011,Social_Sector_Expenditure,Jammu & Kashmir,0,14200.0
8012,Social_Sector_Expenditure,Jharkhand,0,0.0
8033,Social_Sector_Expenditure,Jharkhand,0,3727.0
8034,Social_Sector_Expenditure,Jharkhand,0,4904.0
8035,Social_Sector_Expenditure,Jharkhand,0,4320.0
8036,Social_Sector_Expenditure,Jharkhand,0,5127.0
8037,Social_Sector_Expenditure,Jharkhand,0,6156.0
8038,Social_Sector_Expenditure,Jharkhand,0,7392.0
8039,Social_Sector_Expenditure,Jharkhand,0,7984.0
8040,Social_Sector_Expenditure,Jharkhand,0,9870.0
8041,Social_Sector_Expenditure,Jharkhand,0,10040.0
8042,Social_Sector_Expenditure,Jharkhand,0,12300.0
8043,Social_Sector_Expenditure,Jharkhand,0,10720.0
8044,Social_Sector_Expenditure,Jharkhand,0,12030.0
8045,Social_Sector_Expenditure,Jharkhand,0,11710.0
8046,Social_Sector_Expenditure,Jharkhand,0,24530.0
8047,Social_Sector_Expenditure,Jharkhand,0,27360.0
8048,Social_Sector_Expenditure,Karnataka,0,348.0
8049,Social_Sector_Expenditure,Karnataka,0,400.0
8050,Social_Sector_Expenditure,Karnataka,0,485.0
8051,Social_Sector_Expenditure,Karnataka,0,525.0
8052,Social_Sector_Expenditure,Karnataka,0,658.0
8053,Social_Sector_Expenditure,Karnataka,0,1010.0
8054,Social_Sector_Expenditure,Karnataka,0,1150.0
8055,Social_Sector_Expenditure,Karnataka,0,1361.0
8056,Social_Sector_Expenditure,Karnataka,0,1441.0
8057,Social_Sector_Expenditure,Karnataka,0,1534.0
8058,Social_Sector_Expenditure,Karnataka,0,1842.0
8059,Social_Sector_Expenditure,Karnataka,0,2299.0
8060,Social_Sector_Expenditure,Karnataka,0,2557.0
8061,Social_Sector_Expenditure,Karnataka,0,3063.0
8062,Social_Sector_Expenditure,Karnataka,0,3449.0
8063,Social_Sector_Expenditure,Karnataka,0,3995.0
8064,Social_Sector_Expenditure,Karnataka,0,4526.0
8065,Social_Sector_Expenditure,Karnataka,0,4886.0
8066,Social_Sector_Expenditure,Karnataka,0,5851.0
8067,Social_Sector_Expenditure,Karnataka,0,6803.0
8068,Social_Sector_Expenditure,Karnataka,0,7541.0
8069,Social_Sector_Expenditure,Karnataka,0,7642.0
8070,Social_Sector_Expenditure,Karnataka,0,7570.0
8071,Social_Sector_Expenditure,Karnataka,0,8315.0
8072,Social_Sector_Expenditure,Karnataka,0,9764.0
8073,Social_Sector_Expenditure,Karnataka,0,11675.0
8074,Social_Sector_Expenditure,Karnataka,0,14407.0
8075,Social_Sector_Expenditure,Karnataka,0,17644.0
8076,Social_Sector_Expenditure,Karnataka,0,20440.0
8077,Social_Sector_Expenditure,Karnataka,0,25100.0
8078,Social_Sector_Expenditure,Karnataka,0,28690.0
8079,Social_Sector_Expenditure,Karnataka,0,32370.0
8080,Social_Sector_Expenditure,Karnataka,0,37830.0
8081,Social_Sector_Expenditure,Karnataka,0,41590.0
8082,Social_Sector_Expenditure,Karnataka,0,56740.0
8083,Social_Sector_Expenditure,Karnataka,0,57450.0
8084,Social_Sector_Expenditure,Kerala,0,391.0
8085,Social_Sector_Expenditure,Kerala,0,424.0
8086,Social_Sector_Expenditure,Kerala,0,441.0
8087,Social_Sector_Expenditure,Kerala,0,557.0
8088,Social_Sector_Expenditure,Kerala,0,618.0
8089,Social_Sector_Expenditure,Kerala,0,918.0
8090,Social_Sector_Expenditure,Kerala,0,942.0
8091,Social_Sector_Expenditure,Kerala,0,976.0
8092,Social_Sector_Expenditure,Kerala,0,1109.0
8093,Social_Sector_Expenditure,Kerala,0,1197.0
8094,Social_Sector_Expenditure,Kerala,0,1477.0
8095,Social_Sector_Expenditure,Kerala,0,1594.0
8096,Social_Sector_Expenditure,Kerala,0,1791.0
8097,Social_Sector_Expenditure,Kerala,0,2061.0
8098,Social_Sector_Expenditure,Kerala,0,2387.0
8099,Social_Sector_Expenditure,Kerala,0,2691.0
8100,Social_Sector_Expenditure,Kerala,0,3215.0
8101,Social_Sector_Expenditure,Kerala,0,4239.0
8102,Social_Sector_Expenditure,Kerala,0,4660.0
8103,Social_Sector_Expenditure,Kerala,0,5432.0
8104,Social_Sector_Expenditure,Kerala,0,5242.0
8105,Social_Sector_Expenditure,Kerala,0,4932.0
8106,Social_Sector_Expenditure,Kerala,0,6338.0
8107,Social_Sector_Expenditure,Kerala,0,5924.0
8108,Social_Sector_Expenditure,Kerala,0,7344.0
8109,Social_Sector_Expenditure,Kerala,0,7524.0
8110,Social_Sector_Expenditure,Kerala,0,7189.0
8111,Social_Sector_Expenditure,Kerala,0,9010.0
8112,Social_Sector_Expenditure,Kerala,0,10860.0
8113,Social_Sector_Expenditure,Kerala,0,12030.0
8114,Social_Sector_Expenditure,Kerala,0,13620.0
8115,Social_Sector_Expenditure,Kerala,0,18740.0
8116,Social_Sector_Expenditure,Kerala,0,21650.0
8117,Social_Sector_Expenditure,Kerala,0,23950.0
8118,Social_Sector_Expenditure,Kerala,0,31400.0
8119,Social_Sector_Expenditure,Kerala,0,36570.0
8120,Social_Sector_Expenditure,Madhya Pradesh,0,397.0
8121,Social_Sector_Expenditure,Madhya Pradesh,0,456.0
8122,Social_Sector_Expenditure,Madhya Pradesh,0,547.0
8123,Social_Sector_Expenditure,Madhya Pradesh,0,677.0
8124,Social_Sector_Expenditure,Madhya Pradesh,0,773.0
8125,Social_Sector_Expenditure,Madhya Pradesh,0,1083.0
8126,Social_Sector_Expenditure,Madhya Pradesh,0,1237.0
8127,Social_Sector_Expenditure,Madhya Pradesh,0,1527.0
8128,Social_Sector_Expenditure,Madhya Pradesh,0,1810.0
8129,Social_Sector_Expenditure,Madhya Pradesh,0,1877.0
8130,Social_Sector_Expenditure,Madhya Pradesh,0,2439.0
8131,Social_Sector_Expenditure,Madhya Pradesh,0,2664.0
8132,Social_Sector_Expenditure,Madhya Pradesh,0,3020.0
8133,Social_Sector_Expenditure,Madhya Pradesh,0,3508.0
8134,Social_Sector_Expenditure,Madhya Pradesh,0,3854.0
8135,Social_Sector_Expenditure,Madhya Pradesh,0,4416.0
8136,Social_Sector_Expenditure,Madhya Pradesh,0,5267.0
8137,Social_Sector_Expenditure,Madhya Pradesh,0,5622.0
8138,Social_Sector_Expenditure,Madhya Pradesh,0,6887.0
8139,Social_Sector_Expenditure,Madhya Pradesh,0,7417.0
8140,Social_Sector_Expenditure,Madhya Pradesh,0,7153.0
8141,Social_Sector_Expenditure,Madhya Pradesh,0,6007.0
8142,Social_Sector_Expenditure,Madhya Pradesh,0,7158.0
8143,Social_Sector_Expenditure,Madhya Pradesh,0,6787.0
8144,Social_Sector_Expenditure,Madhya Pradesh,0,7268.0
8145,Social_Sector_Expenditure,Madhya Pradesh,0,9425.0
8146,Social_Sector_Expenditure,Madhya Pradesh,0,10658.0
8147,Social_Sector_Expenditure,Madhya Pradesh,0,12600.0
8148,Social_Sector_Expenditure,Madhya Pradesh,0,14690.0
8149,Social_Sector_Expenditure,Madhya Pradesh,0,17630.0
8150,Social_Sector_Expenditure,Madhya Pradesh,0,23450.0
8151,Social_Sector_Expenditure,Madhya Pradesh,0,27130.0
8152,Social_Sector_Expenditure,Madhya Pradesh,0,33370.0
8153,Social_Sector_Expenditure,Madhya Pradesh,0,35740.0
8154,Social_Sector_Expenditure,Madhya Pradesh,0,57530.0
8155,Social_Sector_Expenditure,Madhya Pradesh,0,59290.0
8156,Social_Sector_Expenditure,Maharashtra,0,754.0
8157,Social_Sector_Expenditure,Maharashtra,0,847.0
8158,Social_Sector_Expenditure,Maharashtra,0,1031.0
8159,Social_Sector_Expenditure,Maharashtra,0,1282.0
8160,Social_Sector_Expenditure,Maharashtra,0,1434.0
8161,Social_Sector_Expenditure,Maharashtra,0,1968.0
8162,Social_Sector_Expenditure,Maharashtra,0,2480.0
8163,Social_Sector_Expenditure,Maharashtra,0,2603.0
8164,Social_Sector_Expenditure,Maharashtra,0,2937.0
8165,Social_Sector_Expenditure,Maharashtra,0,3446.0
8166,Social_Sector_Expenditure,Maharashtra,0,3792.0
8167,Social_Sector_Expenditure,Maharashtra,0,4601.0
8168,Social_Sector_Expenditure,Maharashtra,0,5561.0
8169,Social_Sector_Expenditure,Maharashtra,0,6204.0
8170,Social_Sector_Expenditure,Maharashtra,0,6723.0
8171,Social_Sector_Expenditure,Maharashtra,0,8361.0
8172,Social_Sector_Expenditure,Maharashtra,0,9195.0
8173,Social_Sector_Expenditure,Maharashtra,0,10609.0
8174,Social_Sector_Expenditure,Maharashtra,0,11407.0
8175,Social_Sector_Expenditure,Maharashtra,0,12844.0
8176,Social_Sector_Expenditure,Maharashtra,0,15429.0
8177,Social_Sector_Expenditure,Maharashtra,0,15452.0
8178,Social_Sector_Expenditure,Maharashtra,0,15704.0
8179,Social_Sector_Expenditure,Maharashtra,0,18877.0
8180,Social_Sector_Expenditure,Maharashtra,0,20433.0
