Exp Category,State,Year,Value
Revenue_Expenditure,Telangana,1988-89,
Revenue_Expenditure,Telangana,1989-90,
Revenue_Expenditure,Telangana,1990-91,
Revenue_Expenditure,Telangana,1991-92,
Revenue_Expenditure,Telangana,1992-93,
Revenue_Expenditure,Telangana,1993-94,
Revenue_Expenditure,Telangana,1994-95,
Revenue_Expenditure,Telangana,1995-96,
Revenue_Expenditure,Telangana,1996-97,
Revenue_Expenditure,Telangana,1997-98,
Revenue_Expenditure,Telangana,1998-99,
Revenue_Expenditure,Telangana,1999-00,
Revenue_Expenditure,Telangana,2000-01,
Revenue_Expenditure,Telangana,2001-02,
Revenue_Expenditure,Telangana,2002-03,
Revenue_Expenditure,Telangana,2003-04,
Revenue_Expenditure,Telangana,2004-05,
Revenue_Expenditure,Telangana,2008-09,0
Revenue_Expenditure,Telangana,2009-10,0
Revenue_Expenditure,Telangana,2010-11,0
Revenue_Expenditure,Telangana,2011-12,0
Revenue_Expenditure,Telangana,2012-13,0
Revenue_Expenditure,Telangana,2013-14,0
Revenue_Expenditure,Telangana,2014-15,79809.76
Revenue_Expenditure,Telangana,2015-16,93600.21
Revenue_Expenditure,Tripura,1980-81,87
Revenue_Expenditure,Tripura,1981-82,91
Revenue_Expenditure,Tripura,1982-83,109
Revenue_Expenditure,Tripura,1983-84,140
Revenue_Expenditure,Tripura,1984-85,146
Revenue_Expenditure,Tripura,1985-86,190
Revenue_Expenditure,Tripura,1986-87,232
Revenue_Expenditure,Tripura,1987-88,294
Revenue_Expenditure,Tripura,1988-89,381
Revenue_Expenditure,Tripura,1989-90,420
Revenue_Expenditure,Tripura,1990-91,497
Revenue_Expenditure,Tripura,1991-92,548
Revenue_Expenditure,Tripura,1992-93,550
Revenue_Expenditure,Tripura,1993-94,643
Revenue_Expenditure,Tripura,1994-95,706
Revenue_Expenditure,Tripura,1995-96,787
Revenue_Expenditure,Tripura,1996-97,907
Revenue_Expenditure,Tripura,1997-98,1060
Revenue_Expenditure,Tripura,1998-99,1176
Revenue_Expenditure,Tripura,1999-00,1461
Revenue_Expenditure,Tripura,2000-01,1734
Revenue_Expenditure,Tripura,2001-02,1813
Revenue_Expenditure,Tripura,2002-03,1961
Revenue_Expenditure,Tripura,2003-04,2062
Revenue_Expenditure,Tripura,2004-05,2183
Revenue_Expenditure,Tripura,2005-06,2392
Revenue_Expenditure,Tripura,2006-07,2483
Revenue_Expenditure,Tripura,2007-08,2794
Revenue_Expenditure,Tripura,2008-09,3129.45
Revenue_Expenditure,Tripura,2009-10,4213.79
Revenue_Expenditure,Tripura,2010-11,4359.34
Revenue_Expenditure,Tripura,2011-12,4809.08
Revenue_Expenditure,Tripura,2012-13,5212.88
Revenue_Expenditure,Tripura,2013-14,5948.96
Revenue_Expenditure,Tripura,2014-15,8303.07
Revenue_Expenditure,Tripura,2015-16,9125.55
Revenue_Expenditure,Uttar Pradesh,1980-81,1716
Revenue_Expenditure,Uttar Pradesh,1981-82,1906
Revenue_Expenditure,Uttar Pradesh,1982-83,2364
Revenue_Expenditure,Uttar Pradesh,1983-84,2761
Revenue_Expenditure,Uttar Pradesh,1984-85,3292
Revenue_Expenditure,Uttar Pradesh,1985-86,3702
Revenue_Expenditure,Uttar Pradesh,1986-87,4349
Revenue_Expenditure,Uttar Pradesh,1987-88,5080
Revenue_Expenditure,Uttar Pradesh,1988-89,6257
Revenue_Expenditure,Uttar Pradesh,1989-90,7654
Revenue_Expenditure,Uttar Pradesh,1990-91,9539
Revenue_Expenditure,Uttar Pradesh,1991-92,10399
Revenue_Expenditure,Uttar Pradesh,1992-93,12691
Revenue_Expenditure,Uttar Pradesh,1993-94,13280
Revenue_Expenditure,Uttar Pradesh,1994-95,15396
Revenue_Expenditure,Uttar Pradesh,1995-96,17556
Revenue_Expenditure,Uttar Pradesh,1996-97,19208
Revenue_Expenditure,Uttar Pradesh,1997-98,22195
Revenue_Expenditure,Uttar Pradesh,1998-99,26075
Revenue_Expenditure,Uttar Pradesh,1999-00,28748
Revenue_Expenditure,Uttar Pradesh,2000-01,31033
Revenue_Expenditure,Uttar Pradesh,2001-02,31780
Revenue_Expenditure,Uttar Pradesh,2002-03,32939
Revenue_Expenditure,Uttar Pradesh,2003-04,50221
Revenue_Expenditure,Uttar Pradesh,2004-05,44610
Revenue_Expenditure,Uttar Pradesh,2005-06,46617
Revenue_Expenditure,Uttar Pradesh,2006-07,55699
Revenue_Expenditure,Uttar Pradesh,2007-08,65223
Revenue_Expenditure,Uttar Pradesh,2008-09,75968.89
Revenue_Expenditure,Uttar Pradesh,2009-10,89373.6
Revenue_Expenditure,Uttar Pradesh,2010-11,107675.61
Revenue_Expenditure,Uttar Pradesh,2011-12,123885.17
Revenue_Expenditure,Uttar Pradesh,2012-13,140723.64
Revenue_Expenditure,Uttar Pradesh,2013-14,158146.87
Revenue_Expenditure,Uttar Pradesh,2014-15,191590.23
Revenue_Expenditure,Uttar Pradesh,2015-16,215756.18
Revenue_Expenditure,Uttarakhand,1980-81,0
Revenue_Expenditure,Uttarakhand,1981-82,0
Revenue_Expenditure,Uttarakhand,1982-83,0
Revenue_Expenditure,Uttarakhand,1983-84,0
Revenue_Expenditure,Uttarakhand,1984-85,0
Revenue_Expenditure,Uttarakhand,1985-86,0
Revenue_Expenditure,Uttarakhand,1986-87,0
Revenue_Expenditure,Uttarakhand,1987-88,0
Revenue_Expenditure,Uttarakhand,1988-89,0
Revenue_Expenditure,Uttarakhand,1989-90,0
Revenue_Expenditure,Uttarakhand,1990-91,0
Revenue_Expenditure,Uttarakhand,1991-92,0
Revenue_Expenditure,Uttarakhand,1992-93,0
Revenue_Expenditure,Uttarakhand,1993-94,0
Revenue_Expenditure,Uttarakhand,1994-95,0
Revenue_Expenditure,Uttarakhand,1995-96,0
Revenue_Expenditure,Uttarakhand,1996-97,0
Revenue_Expenditure,Uttarakhand,1997-98,0
Revenue_Expenditure,Uttarakhand,1998-99,0
Revenue_Expenditure,Uttarakhand,1999-00,0
Revenue_Expenditure,Uttarakhand,2000-01,914
Revenue_Expenditure,Uttarakhand,2001-02,2833
Revenue_Expenditure,Uttarakhand,2002-03,3676
Revenue_Expenditure,Uttarakhand,2003-04,4362
Revenue_Expenditure,Uttarakhand,2004-05,5036
Revenue_Expenditure,Uttarakhand,2005-06,5611
Revenue_Expenditure,Uttarakhand,2006-07,6477
Revenue_Expenditure,Uttarakhand,2007-08,7255
Revenue_Expenditure,Uttarakhand,2008-09,8395.36
Revenue_Expenditure,Uttarakhand,2009-10,10657.48
Revenue_Expenditure,Uttarakhand,2010-11,11621.08
Revenue_Expenditure,Uttarakhand,2011-12,12975.33
Revenue_Expenditure,Uttarakhand,2012-13,13960.22
Revenue_Expenditure,Uttarakhand,2013-14,16216.41
Revenue_Expenditure,Uttarakhand,2014-15,24352.48
Revenue_Expenditure,Uttarakhand,2015-16,25739.33
Revenue_Expenditure,West Bengal,1980-81,1115
Revenue_Expenditure,West Bengal,1981-82,1312
Revenue_Expenditure,West Bengal,1982-83,1622
Revenue_Expenditure,West Bengal,1983-84,1739
Revenue_Expenditure,West Bengal,1984-85,2151
Revenue_Expenditure,West Bengal,1985-86,2260
Revenue_Expenditure,West Bengal,1986-87,2698
Revenue_Expenditure,West Bengal,1987-88,3028
Revenue_Expenditure,West Bengal,1988-89,3475
Revenue_Expenditure,West Bengal,1989-90,3971
Revenue_Expenditure,West Bengal,1990-91,5128
Revenue_Expenditure,West Bengal,1991-92,5324
Revenue_Expenditure,West Bengal,1992-93,5664
Revenue_Expenditure,West Bengal,1993-94,6906
Revenue_Expenditure,West Bengal,1994-95,7631
Revenue_Expenditure,West Bengal,1995-96,8626
Revenue_Expenditure,West Bengal,1996-97,10362
Revenue_Expenditure,West Bengal,1997-98,11322
Revenue_Expenditure,West Bengal,1998-99,14243
Revenue_Expenditure,West Bengal,1999-00,19498
Revenue_Expenditure,West Bengal,2000-01,22104
Revenue_Expenditure,West Bengal,2001-02,23395
Revenue_Expenditure,West Bengal,2002-03,23161
Revenue_Expenditure,West Bengal,2003-04,25757
Revenue_Expenditure,West Bengal,2004-05,28146
Revenue_Expenditure,West Bengal,2005-06,31117
Revenue_Expenditure,West Bengal,2006-07,34161
Revenue_Expenditure,West Bengal,2007-08,38314
Revenue_Expenditure,West Bengal,2008-09,51613.33
Revenue_Expenditure,West Bengal,2009-10,58499.87
Revenue_Expenditure,West Bengal,2010-11,64538.19
Revenue_Expenditure,West Bengal,2011-12,73326.37
Revenue_Expenditure,West Bengal,2012-13,82110.88
Revenue_Expenditure,West Bengal,2013-14,91797.27
Revenue_Expenditure,West Bengal,2014-15,106827.98
Revenue_Expenditure,West Bengal,2015-16,113100.22
Revenue_Expenditure,Delhi,1980-81,0
Revenue_Expenditure,Delhi,1981-82,0
Revenue_Expenditure,Delhi,1982-83,0
Revenue_Expenditure,Delhi,1983-84,0
Revenue_Expenditure,Delhi,1984-85,0
Revenue_Expenditure,Delhi,1985-86,0
Revenue_Expenditure,Delhi,1986-87,0
Revenue_Expenditure,Delhi,1987-88,0
Revenue_Expenditure,Delhi,1988-89,0
Revenue_Expenditure,Delhi,1989-90,0
Revenue_Expenditure,Delhi,1990-91,0
Revenue_Expenditure,Delhi,1991-92,0
Revenue_Expenditure,Delhi,1992-93,0
Revenue_Expenditure,Delhi,1993-94,508
Revenue_Expenditure,Delhi,1994-95,1431
Revenue_Expenditure,Delhi,1995-96,1877
Revenue_Expenditure,Delhi,1996-97,2032
Revenue_Expenditure,Delhi,1997-98,2322
Revenue_Expenditure,Delhi,1998-99,2840
Revenue_Expenditure,Delhi,1999-00,3523
Revenue_Expenditure,Delhi,2000-01,3697
Revenue_Expenditure,Delhi,2001-02,5044
Revenue_Expenditure,Delhi,2002-03,4598
Revenue_Expenditure,Delhi,2003-04,5087
Revenue_Expenditure,Delhi,2004-05,5827
Revenue_Expenditure,Delhi,2005-06,6515
Revenue_Expenditure,Delhi,2006-07,7755
Revenue_Expenditure,Delhi,2007-08,9771
Revenue_Expenditure,Delhi,2008-09,11762.55
Revenue_Expenditure,Delhi,2009-10,13900.88
Revenue_Expenditure,Delhi,2010-11,14381.73
Revenue_Expenditure,Delhi,2011-12,17964.86
Revenue_Expenditure,Delhi,2012-13,20659.36
Revenue_Expenditure,Delhi,2013-14,22366.52
Revenue_Expenditure,Delhi,2014-15,26037.78
Revenue_Expenditure,Delhi,2015-16,30402.09
Revenue_Expenditure,Puducherry,1980-81,0
Revenue_Expenditure,Puducherry,1981-82,0
Revenue_Expenditure,Puducherry,1982-83,0
Revenue_Expenditure,Puducherry,1983-84,0
Revenue_Expenditure,Puducherry,1984-85,0
Revenue_Expenditure,Puducherry,1985-86,0
Revenue_Expenditure,Puducherry,1986-87,0
Revenue_Expenditure,Puducherry,1987-88,0
Revenue_Expenditure,Puducherry,1988-89,0
Revenue_Expenditure,Puducherry,1989-90,0
Revenue_Expenditure,Puducherry,1990-91,0
Revenue_Expenditure,Puducherry,1991-92,0
Revenue_Expenditure,Puducherry,1992-93,0
Revenue_Expenditure,Puducherry,1993-94,0
Revenue_Expenditure,Puducherry,1994-95,0
Revenue_Expenditure,Puducherry,1995-96,0
Revenue_Expenditure,Puducherry,1996-97,0
Revenue_Expenditure,Puducherry,1997-98,0
Revenue_Expenditure,Puducherry,1998-99,0
Revenue_Expenditure,Puducherry,1999-00,0
Revenue_Expenditure,Puducherry,2000-01,0
Revenue_Expenditure,Puducherry,2001-02,0
Revenue_Expenditure,Puducherry,2002-03,0
Revenue_Expenditure,Puducherry,2003-04,0
Revenue_Expenditure,Puducherry,2004-05,0
Revenue_Expenditure,Puducherry,2005-06,1794
Revenue_Expenditure,Puducherry,2006-07,1927
Revenue_Expenditure,Puducherry,2007-08,2201
Revenue_Expenditure,Puducherry,2008-09,2570.47
Revenue_Expenditure,Puducherry,2009-10,3083.48
Revenue_Expenditure,Puducherry,2010-11,3540.17
Revenue_Expenditure,Puducherry,2011-12,3222.23
Revenue_Expenditure,Puducherry,2012-13,3051.19
Revenue_Expenditure,Puducherry,2013-14,4482.74
Revenue_Expenditure,Puducherry,2014-15,5055.22
Revenue_Expenditure,Puducherry,2015-16,5598.33
Social_Sector_Expenditure,Andhra Pradesh ,,532
Social_Sector_Expenditure,Andhra Pradesh ,,613
Social_Sector_Expenditure,Andhra Pradesh ,,697
Social_Sector_Expenditure,Andhra Pradesh ,,1073
Social_Sector_Expenditure,Andhra Pradesh ,,1193
Social_Sector_Expenditure,Andhra Pradesh ,,1470
Social_Sector_Expenditure,Andhra Pradesh ,,1849
Social_Sector_Expenditure,Andhra Pradesh ,,1884
Social_Sector_Expenditure,Andhra Pradesh ,,2103
Social_Sector_Expenditure,Andhra Pradesh ,,2387
Social_Sector_Expenditure,Andhra Pradesh ,,2741
Social_Sector_Expenditure,Andhra Pradesh ,,3121
Social_Sector_Expenditure,Andhra Pradesh ,,3662
Social_Sector_Expenditure,Andhra Pradesh ,,3919
Social_Sector_Expenditure,Andhra Pradesh ,,4265
Social_Sector_Expenditure,Andhra Pradesh ,,5507
Social_Sector_Expenditure,Andhra Pradesh ,,6284
Social_Sector_Expenditure,Andhra Pradesh ,,6759
Social_Sector_Expenditure,Andhra Pradesh ,,8927
Social_Sector_Expenditure,Andhra Pradesh ,,8831
Social_Sector_Expenditure,Andhra Pradesh ,,10006
Social_Sector_Expenditure,Andhra Pradesh ,,10876
Social_Sector_Expenditure,Andhra Pradesh ,,11179
Social_Sector_Expenditure,Andhra Pradesh ,,13367
Social_Sector_Expenditure,Andhra Pradesh ,,13821
Social_Sector_Expenditure,Andhra Pradesh ,,14900
Social_Sector_Expenditure,Andhra Pradesh ,,18654
Social_Sector_Expenditure,Andhra Pradesh ,,24471
Social_Sector_Expenditure,Andhra Pradesh ,,31440
Social_Sector_Expenditure,Andhra Pradesh ,,30280
Social_Sector_Expenditure,Andhra Pradesh ,,39130
Social_Sector_Expenditure,Andhra Pradesh ,,45400
Social_Sector_Expenditure,Andhra Pradesh ,,49440
Social_Sector_Expenditure,Andhra Pradesh ,,53740
Social_Sector_Expenditure,Andhra Pradesh ,,46150
Social_Sector_Expenditure,Andhra Pradesh ,,52450
Social_Sector_Expenditure,Arunachal Pradesh,,0
Social_Sector_Expenditure,Arunachal Pradesh,,0
Social_Sector_Expenditure,Arunachal Pradesh,,0
Social_Sector_Expenditure,Arunachal Pradesh,,0
Social_Sector_Expenditure,Arunachal Pradesh,,0
Social_Sector_Expenditure,Arunachal Pradesh,,0
Social_Sector_Expenditure,Arunachal Pradesh,,78
Social_Sector_Expenditure,Arunachal Pradesh,,102
Social_Sector_Expenditure,Arunachal Pradesh,,113
Social_Sector_Expenditure,Arunachal Pradesh,,126
Social_Sector_Expenditure,Arunachal Pradesh,,128
Social_Sector_Expenditure,Arunachal Pradesh,,137
Social_Sector_Expenditure,Arunachal Pradesh,,172
Social_Sector_Expenditure,Arunachal Pradesh,,198
Social_Sector_Expenditure,Arunachal Pradesh,,217
Social_Sector_Expenditure,Arunachal Pradesh,,263
Social_Sector_Expenditure,Arunachal Pradesh,,317
Social_Sector_Expenditure,Arunachal Pradesh,,334
Social_Sector_Expenditure,Arunachal Pradesh,,332
Social_Sector_Expenditure,Arunachal Pradesh,,372
Social_Sector_Expenditure,Arunachal Pradesh,,325
Social_Sector_Expenditure,Arunachal Pradesh,,449
Social_Sector_Expenditure,Arunachal Pradesh,,421
Social_Sector_Expenditure,Arunachal Pradesh,,620
Social_Sector_Expenditure,Arunachal Pradesh,,650
Social_Sector_Expenditure,Arunachal Pradesh,,742
Social_Sector_Expenditure,Arunachal Pradesh,,843
Social_Sector_Expenditure,Arunachal Pradesh,,953
Social_Sector_Expenditure,Arunachal Pradesh,,1280
Social_Sector_Expenditure,Arunachal Pradesh,,1770
Social_Sector_Expenditure,Arunachal Pradesh,,1570
Social_Sector_Expenditure,Arunachal Pradesh,,2160
Social_Sector_Expenditure,Arunachal Pradesh,,1940
Social_Sector_Expenditure,Arunachal Pradesh,,2550
Social_Sector_Expenditure,Arunachal Pradesh,,4150
Social_Sector_Expenditure,Arunachal Pradesh,,4060
Social_Sector_Expenditure,Assam,,171
Social_Sector_Expenditure,Assam,,176
Social_Sector_Expenditure,Assam,,215
Social_Sector_Expenditure,Assam,,339
Social_Sector_Expenditure,Assam,,382
Social_Sector_Expenditure,Assam,,467
Social_Sector_Expenditure,Assam,,597
Social_Sector_Expenditure,Assam,,681
Social_Sector_Expenditure,Assam,,727
Social_Sector_Expenditure,Assam,,769
Social_Sector_Expenditure,Assam,,932
Social_Sector_Expenditure,Assam,,1113
Social_Sector_Expenditure,Assam,,1138
Social_Sector_Expenditure,Assam,,1397
Social_Sector_Expenditure,Assam,,1538
Social_Sector_Expenditure,Assam,,1815
Social_Sector_Expenditure,Assam,,1708
Social_Sector_Expenditure,Assam,,1892
Social_Sector_Expenditure,Assam,,2151
Social_Sector_Expenditure,Assam,,2640
Social_Sector_Expenditure,Assam,,3077
Social_Sector_Expenditure,Assam,,3035
Social_Sector_Expenditure,Assam,,3233
Social_Sector_Expenditure,Assam,,3709
Social_Sector_Expenditure,Assam,,4775
Social_Sector_Expenditure,Assam,,4452
Social_Sector_Expenditure,Assam,,5220
Social_Sector_Expenditure,Assam,,6056
Social_Sector_Expenditure,Assam,,6760
Social_Sector_Expenditure,Assam,,9160
Social_Sector_Expenditure,Assam,,10240
Social_Sector_Expenditure,Assam,,11190
Social_Sector_Expenditure,Assam,,12300
Social_Sector_Expenditure,Assam,,14510
Social_Sector_Expenditure,Assam,,28280
Social_Sector_Expenditure,Assam,,27810
Social_Sector_Expenditure,Bihar,,452
Social_Sector_Expenditure,Bihar,,598
Social_Sector_Expenditure,Bihar,,673
Social_Sector_Expenditure,Bihar,,677
Social_Sector_Expenditure,Bihar,,758
Social_Sector_Expenditure,Bihar,,1231
Social_Sector_Expenditure,Bihar,,1353
Social_Sector_Expenditure,Bihar,,1431
Social_Sector_Expenditure,Bihar,,1849
Social_Sector_Expenditure,Bihar,,2027
Social_Sector_Expenditure,Bihar,,2381
Social_Sector_Expenditure,Bihar,,3073
Social_Sector_Expenditure,Bihar,,3143
Social_Sector_Expenditure,Bihar,,3434
Social_Sector_Expenditure,Bihar,,3524
Social_Sector_Expenditure,Bihar,,3796
Social_Sector_Expenditure,Bihar,,4014
Social_Sector_Expenditure,Bihar,,4375
Social_Sector_Expenditure,Bihar,,5354
Social_Sector_Expenditure,Bihar,,8338
Social_Sector_Expenditure,Bihar,,7408
Social_Sector_Expenditure,Bihar,,5783
Social_Sector_Expenditure,Bihar,,6466
Social_Sector_Expenditure,Bihar,,7023
Social_Sector_Expenditure,Bihar,,6117
Social_Sector_Expenditure,Bihar,,8663
Social_Sector_Expenditure,Bihar,,11127
Social_Sector_Expenditure,Bihar,,13815
Social_Sector_Expenditure,Bihar,,16340
Social_Sector_Expenditure,Bihar,,17870
Social_Sector_Expenditure,Bihar,,19370
Social_Sector_Expenditure,Bihar,,24050
Social_Sector_Expenditure,Bihar,,30740
Social_Sector_Expenditure,Bihar,,34920
Social_Sector_Expenditure,Bihar,,67080
Social_Sector_Expenditure,Bihar,,56140
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,0
Social_Sector_Expenditure,Chhattisgarh,,968
Social_Sector_Expenditure,Chhattisgarh,,2435
Social_Sector_Expenditure,Chhattisgarh,,2820
Social_Sector_Expenditure,Chhattisgarh,,3244
Social_Sector_Expenditure,Chhattisgarh,,3635
Social_Sector_Expenditure,Chhattisgarh,,4295
Social_Sector_Expenditure,Chhattisgarh,,5707
Social_Sector_Expenditure,Chhattisgarh,,6947
Social_Sector_Expenditure,Chhattisgarh,,8870
Social_Sector_Expenditure,Chhattisgarh,,11680
Social_Sector_Expenditure,Chhattisgarh,,11820
Social_Sector_Expenditure,Chhattisgarh,,14810
Social_Sector_Expenditure,Chhattisgarh,,16970
Social_Sector_Expenditure,Chhattisgarh,,21050
Social_Sector_Expenditure,Chhattisgarh,,30350
Social_Sector_Expenditure,Chhattisgarh,,37350
Social_Sector_Expenditure,Goa,,0
Social_Sector_Expenditure,Goa,,0
Social_Sector_Expenditure,Goa,,0
Social_Sector_Expenditure,Goa,,0
Social_Sector_Expenditure,Goa,,0
Social_Sector_Expenditure,Goa,,0
Social_Sector_Expenditure,Goa,,91
Social_Sector_Expenditure,Goa,,86
Social_Sector_Expenditure,Goa,,122
Social_Sector_Expenditure,Goa,,136
Social_Sector_Expenditure,Goa,,162
Social_Sector_Expenditure,Goa,,181
Social_Sector_Expenditure,Goa,,192
Social_Sector_Expenditure,Goa,,216
Social_Sector_Expenditure,Goa,,223
Social_Sector_Expenditure,Goa,,257
Social_Sector_Expenditure,Goa,,292
Social_Sector_Expenditure,Goa,,350
Social_Sector_Expenditure,Goa,,415
Social_Sector_Expenditure,Goa,,470
Social_Sector_Expenditure,Goa,,518
Social_Sector_Expenditure,Goa,,543
Social_Sector_Expenditure,Goa,,626
Social_Sector_Expenditure,Goa,,686
Social_Sector_Expenditure,Goa,,798
Social_Sector_Expenditure,Goa,,880
Social_Sector_Expenditure,Goa,,1010
Social_Sector_Expenditure,Goa,,1124
Social_Sector_Expenditure,Goa,,1460
Social_Sector_Expenditure,Goa,,1790
Social_Sector_Expenditure,Goa,,2090
Social_Sector_Expenditure,Goa,,2300
Social_Sector_Expenditure,Goa,,2500
Social_Sector_Expenditure,Goa,,2920
Social_Sector_Expenditure,Goa,,3800
Social_Sector_Expenditure,Goa,,4680
Social_Sector_Expenditure,Gujarat,,406
Social_Sector_Expenditure,Gujarat,,472
Social_Sector_Expenditure,Gujarat,,643
Social_Sector_Expenditure,Gujarat,,669
Social_Sector_Expenditure,Gujarat,,841
Social_Sector_Expenditure,Gujarat,,1046
Social_Sector_Expenditure,Gujarat,,1252
Social_Sector_Expenditure,Gujarat,,1537
Social_Sector_Expenditure,Gujarat,,1590
Social_Sector_Expenditure,Gujarat,,1726
Social_Sector_Expenditure,Gujarat,,1993
Social_Sector_Expenditure,Gujarat,,2344
Social_Sector_Expenditure,Gujarat,,2456
Social_Sector_Expenditure,Gujarat,,2844
Social_Sector_Expenditure,Gujarat,,3273
Social_Sector_Expenditure,Gujarat,,3666
Social_Sector_Expenditure,Gujarat,,4068
Social_Sector_Expenditure,Gujarat,,4953
Social_Sector_Expenditure,Gujarat,,6609
Social_Sector_Expenditure,Gujarat,,7571
Social_Sector_Expenditure,Gujarat,,9681
Social_Sector_Expenditure,Gujarat,,9029
Social_Sector_Expenditure,Gujarat,,8177
Social_Sector_Expenditure,Gujarat,,8992
Social_Sector_Expenditure,Gujarat,,10127
Social_Sector_Expenditure,Gujarat,,10995
Social_Sector_Expenditure,Gujarat,,13104
Social_Sector_Expenditure,Gujarat,,14893
Social_Sector_Expenditure,Gujarat,,18180
Social_Sector_Expenditure,Gujarat,,23170
Social_Sector_Expenditure,Gujarat,,28590
Social_Sector_Expenditure,Gujarat,,30350
Social_Sector_Expenditure,Gujarat,,38060
Social_Sector_Expenditure,Gujarat,,41880
Social_Sector_Expenditure,Gujarat,,51980
Social_Sector_Expenditure,Gujarat,,57900
Social_Sector_Expenditure,Haryana,,137
Social_Sector_Expenditure,Haryana,,173
Social_Sector_Expenditure,Haryana,,235
Social_Sector_Expenditure,Haryana,,242
Social_Sector_Expenditure,Haryana,,281
Social_Sector_Expenditure,Haryana,,369
Social_Sector_Expenditure,Haryana,,360
Social_Sector_Expenditure,Haryana,,488
Social_Sector_Expenditure,Haryana,,650
Social_Sector_Expenditure,Haryana,,695
Social_Sector_Expenditure,Haryana,,776
Social_Sector_Expenditure,Haryana,,781
Social_Sector_Expenditure,Haryana,,955
Social_Sector_Expenditure,Haryana,,1093
Social_Sector_Expenditure,Haryana,,1304
Social_Sector_Expenditure,Haryana,,1698
Social_Sector_Expenditure,Haryana,,1628
Social_Sector_Expenditure,Haryana,,1829
Social_Sector_Expenditure,Haryana,,2474
Social_Sector_Expenditure,Haryana,,2572
Social_Sector_Expenditure,Haryana,,3387
Social_Sector_Expenditure,Haryana,,3675
Social_Sector_Expenditure,Haryana,,2810
Social_Sector_Expenditure,Haryana,,2818
Social_Sector_Expenditure,Haryana,,3497
Social_Sector_Expenditure,Haryana,,4742
Social_Sector_Expenditure,Haryana,,5605
Social_Sector_Expenditure,Haryana,,7343
Social_Sector_Expenditure,Haryana,,9810
Social_Sector_Expenditure,Haryana,,13360
Social_Sector_Expenditure,Haryana,,13640
Social_Sector_Expenditure,Haryana,,16270
Social_Sector_Expenditure,Haryana,,18990
Social_Sector_Expenditure,Haryana,,18100
Social_Sector_Expenditure,Haryana,,26670
Social_Sector_Expenditure,Haryana,,30790
Social_Sector_Expenditure,Himachal Pradesh,,106
Social_Sector_Expenditure,Himachal Pradesh,,113
Social_Sector_Expenditure,Himachal Pradesh,,128
Social_Sector_Expenditure,Himachal Pradesh,,139
Social_Sector_Expenditure,Himachal Pradesh,,156
Social_Sector_Expenditure,Himachal Pradesh,,223
Social_Sector_Expenditure,Himachal Pradesh,,251
Social_Sector_Expenditure,Himachal Pradesh,,322
Social_Sector_Expenditure,Himachal Pradesh,,398
Social_Sector_Expenditure,Himachal Pradesh,,373
Social_Sector_Expenditure,Himachal Pradesh,,444
Social_Sector_Expenditure,Himachal Pradesh,,495
Social_Sector_Expenditure,Himachal Pradesh,,581
Social_Sector_Expenditure,Himachal Pradesh,,621
Social_Sector_Expenditure,Himachal Pradesh,,731
Social_Sector_Expenditure,Himachal Pradesh,,881
Social_Sector_Expenditure,Himachal Pradesh,,994
Social_Sector_Expenditure,Himachal Pradesh,,1242
Social_Sector_Expenditure,Himachal Pradesh,,1553
Social_Sector_Expenditure,Himachal Pradesh,,1701
Social_Sector_Expenditure,Himachal Pradesh,,1963
Social_Sector_Expenditure,Himachal Pradesh,,1912
Social_Sector_Expenditure,Himachal Pradesh,,1973
Social_Sector_Expenditure,Himachal Pradesh,,2348
Social_Sector_Expenditure,Himachal Pradesh,,2328
Social_Sector_Expenditure,Himachal Pradesh,,2804
Social_Sector_Expenditure,Himachal Pradesh,,3334
Social_Sector_Expenditure,Himachal Pradesh,,3736
Social_Sector_Expenditure,Himachal Pradesh,,4570
Social_Sector_Expenditure,Himachal Pradesh,,4910
Social_Sector_Expenditure,Himachal Pradesh,,6020
Social_Sector_Expenditure,Himachal Pradesh,,6000
Social_Sector_Expenditure,Himachal Pradesh,,7100
Social_Sector_Expenditure,Himachal Pradesh,,7890
Social_Sector_Expenditure,Himachal Pradesh,,9560
Social_Sector_Expenditure,Himachal Pradesh,,11320
Social_Sector_Expenditure,Jammu & Kashmir,,125
Social_Sector_Expenditure,Jammu & Kashmir,,134
Social_Sector_Expenditure,Jammu & Kashmir,,149
Social_Sector_Expenditure,Jammu & Kashmir,,179
Social_Sector_Expenditure,Jammu & Kashmir,,215
